K,cluster,representative_source,phase,parameter,unit,n_cluster,n_valid,n_missing,median,std,p05,p95,width90,minimum,maximum,range,skewness,error95,error_max,angle_origin_deg,angle_resultant
17,13,161766,forward,e,-,26156,26146.0,10.0,0.7332721740790318,0.12254403362830696,0.48536350510239595,0.8378795454238351,0.3525160403214392,0.2062286491345052,0.8956399397956282,0.6894112906611229,-0.8224935804830182,0.18908807495973115,0.4596068996165191,nan,nan
17,14,168732,forward,e,-,14242,14242.0,0.0,0.425980694162459,0.04295070978513159,0.36414238605143906,0.47440026695400467,0.11025788090256561,0.176276510994901,0.572955757279698,0.39667924628479706,-1.2102599734821364,0.07386576059431942,0.23844959396089638,nan,nan
17,15,73397,forward,e,-,5239,5236.0,3.0,0.3489097071647776,0.05664079756182279,0.2863329419774841,0.4698720220215226,0.18353908004403852,0.1816681563092763,0.6937205123762392,0.512052356066963,0.7172677561155394,0.11676967444811209,0.3319587252802323,nan,nan
17,16,41395,forward,e,-,9308,9301.0,7.0,0.5736146285337614,0.09148977363309801,0.48220775277895395,0.7573590813796455,0.2751513286006915,0.16987312589813894,0.8952125964134294,0.7253394705152905,0.5714678725781848,0.21575200846890963,0.3979977924145921,nan,nan
17,0,128398,forward,w,deg,31228,31222.0,6.0,-4.847221308180451,29.260213352806772,-22.844180513032285,47.57996406996498,70.42414458299726,-179.89261837614197,179.7005181819494,359.5931365580914,1.2695613689391583,72.41938837185737,179.9764905910555,174.6697779486084,0.8974583203534257
17,1,34371,forward,w,deg,5403,5403.0,0.0,-2.6210800359291397,31.42694004644681,-22.518123067420824,94.53712507755601,117.05524814497684,-178.28124612888337,171.33669891609577,349.61794504497914,2.4003131098213863,110.85655558322385,177.31160789262324,315.18464849219595,0.8882516101769141
17,2,49166,forward,w,deg,7431,7430.0,1.0,-2.6330680624784293,21.626325522377694,-25.71027988282718,34.36369923587369,60.07397911870087,-179.30335951339254,176.2455576881128,355.54891720150533,0.812643739356805,54.53993703527203,175.21189968393628,193.628224811373,0.9359878703525736
17,3,208293,forward,w,deg,6000,5989.0,11.0,-13.075567587715398,42.59766194019583,-43.57803946234089,75.93855621741318,119.51659567975406,-179.46252794368996,178.76323253680272,358.2257604804927,0.6023541534869961,119.98349340141526,179.37293278306504,82.13488192644552,0.7568101337250829
17,4,48796,forward,w,deg,7237,7237.0,0.0,-8.087156155470154,47.86968463697752,-30.602476678167413,116.51570137874907,147.1181780569165,-178.78927358038175,179.9490322337781,358.73830581415984,1.1343629219343294,138.2389507850632,179.9296863924426,194.5200978051361,0.7493496137504064
17,5,122456,forward,w,deg,16862,16861.0,1.0,-4.1738898370457775,31.394808577261117,-20.484436192675275,48.278595240051686,68.76303143272696,-178.50744714943102,179.54759163231193,358.05503878174295,1.3296883640917418,71.31478492081112,179.79210785792785,12.733614969186007,0.8934949118929085
17,6,28932,forward,w,deg,2744,2738.0,6.0,-4.872044754310352,58.02905912868857,-66.46963013670927,95.66066921817853,162.1302993548878,-179.70080109111944,179.91959904947743,359.62040014059687,0.2802992473457986,140.3142411066217,179.84572813362024,203.30230481662466,0.6564671033603378
17,7,5959,forward,w,deg,5279,5279.0,0.0,-15.310653302363448,45.97370157667993,-122.28611953744677,46.08280127672129,168.36892081416806,-179.99931228502825,179.96414255167826,359.96345483670655,-1.5366602379190721,139.2327334463691,179.8941088331324,313.16350082593914,0.8016606874020457
17,8,81619,forward,w,deg,8173,8171.0,2.0,-2.9857874964112057,25.25864461927321,-29.839443857248654,43.36908835773529,73.20853221498395,-172.47119054073846,178.93610739068038,351.40729793141884,0.9691987690606697,47.72451365860202,177.4244340572992,194.1495489560928,0.9127584303831473
17,9,219846,forward,w,deg,5600,5593.0,7.0,-0.8029348938147791,68.49937373804482,-132.9343121210115,92.55719353899039,225.49150566000188,-178.36416228238159,179.6786887709012,358.0428510532828,-0.4042148275182436,166.28195670503123,179.09962568437055,13.799506108554413,0.47762879727012
17,10,15482,forward,w,deg,12439,12437.0,2.0,-0.8948566526469222,18.242762669146185,-10.808766200093077,12.339594700119832,23.148360900212907,-179.42064879916185,178.4249963606111,357.84564515977297,2.966062989830802,17.986223555016622,178.84824798316959,302.0416491634861,0.965871531903862
17,11,154309,forward,w,deg,27447,27440.0,7.0,-2.8802246778269875,22.20724771954984,-21.575199361507003,35.32847410694232,56.90367346844933,-179.93355982330314,179.95523933029153,359.8887991535947,-0.2952830351456262,56.63602374630081,178.87840983223248,15.556674832911856,0.9381214459028591
17,12,34080,forward,w,deg,3336,3333.0,3.0,-10.69648238304248,63.260173958032155,-83.30216474125858,104.8994579276805,188.20162266893908,-179.1723190400853,179.785098522458,358.9574175625433,0.30169770202548674,130.81475737856223,179.80803020128388,62.72727417970704,0.5424674917362052
17,13,161766,forward,w,deg,26156,26146.0,10.0,-16.155835178016602,58.47066742420475,-48.06124138009751,106.96859700324654,155.02983838334404,-179.95634487888552,179.9854878423905,359.941832721276,0.38530773869063456,132.23681197617788,179.9382250171388,204.4863422389371,0.5989247151535699
17,14,168732,forward,w,deg,14242,14242.0,0.0,-4.907733137931544,27.799201848361047,-18.084057631800437,32.692560127803304,50.77661775960374,-179.66650942173533,179.9775276605979,359.6440370823332,2.2033861872905516,47.24171134221031,179.99219493549958,8.956413631303457,0.9138614981662883
17,15,73397,forward,w,deg,5239,5236.0,3.0,-5.506770949413095,27.23559107227292,-20.056790560502407,57.64685491197632,77.70364547247873,-179.11406810746763,178.07198958691436,357.186057694382,1.5772171513763902,68.79652161740437,176.46527211261224,311.929188002888,0.908281230298783
