# r0x r0y r0z v0x v0y v0z t0_days Cj DE DV Emax h_perigeo h_min_periluneo
6.769591208231076962e+02 1.987996381302569353e+04 0.000000000000000000e+00 5.293747215221223712e+00 3.785661791620765548e+00 0.000000000000000000e+00 -1.987629538410442183e+05 1.030000000000000027e+00 1.254154290144914974e+00 1.831224588774692741e+00 5.263357463975405492e-01 7.657609557271707672e+02 1.428288418098397869e+03
1.195382630954737215e+04 -1.535064204154893741e+04 0.000000000000000000e+00 5.581978012724319704e+00 -1.372512963441435030e+00 0.000000000000000000e+00 -1.500097764838069561e+05 1.030000000000000027e+00 4.916453053162678222e-01 1.643679210938586266e+00 1.604770357008173942e-01 4.900964024248478381e+02 8.902763495152266842e+03
1.545915909321081926e+03 2.017793413916902136e+04 0.000000000000000000e+00 5.286624959098165988e+00 3.627621376393780572e+00 0.000000000000000000e+00 -1.987629538410442183e+05 1.040000000000000036e+00 1.250739086111416043e+00 1.801479012670968771e+00 5.202421223189307442e-01 5.809649896797600377e+02 1.544408525089042541e+03
-1.029973567222812380e+04 -1.821135021765967394e+03 0.000000000000000000e+00 4.455096569457909439e+00 -9.628817274274398486e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.040000000000000036e+00 4.921986460416939990e-01 3.082711667739324035e+00 1.570391655198494774e-01 5.820014384445112228e+02 8.938510902645939495e+03
2.426176451002140311e+03 2.045965857621631585e+04 0.000000000000000000e+00 5.273544573520235090e+00 3.475738295864179150e+00 0.000000000000000000e+00 -1.987629538410442183e+05 1.050000000000000044e+00 1.247119971227855340e+00 1.771964753166539452e+00 5.139509606220353799e-01 3.982090768475309233e+02 1.665799599761564423e+03
-9.056887586309107064e+03 -4.154334757030530454e+03 0.000000000000000000e+00 5.824653091441103214e+00 -8.329012214061556563e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.050000000000000044e+00 4.925826081897884956e-01 2.951377610342140301e+00 1.534713436253165031e-01 6.747674179048253791e+02 8.976308827181439483e+03
3.316824384961340002e+03 2.072513154940767708e+04 0.000000000000000000e+00 5.255216436453165940e+00 3.330092547601738673e+00 0.000000000000000000e+00 -1.987629538410442183e+05 1.060000000000000053e+00 1.243720773415530667e+00 1.742764028675140686e+00 5.078861536517353947e-01 2.175056176692523877e+02 1.791867843550143107e+03
2.018983107122128786e+03 -1.168354764939789857e+04 0.000000000000000000e+00 6.679226433970766763e+00 -2.839934213008611597e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.060000000000000053e+00 7.548991952876634715e-01 2.091854007540385751e+00 4.050528225432040719e-01 2.903572155548008595e+02 5.184059491276757399e+03
-7.554061396479281029e+03 -6.146785869793598977e+03 0.000000000000000000e+00 6.546477334898563427e+00 -6.981504727461567583e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.060000000000000053e+00 4.931032707553295591e-01 2.776429485376739059e+00 1.500442136037036522e-01 7.684014864658411170e+02 9.016151202054317764e+03
3.575966262424074557e+03 -1.244833375797724329e+04 0.000000000000000000e+00 6.474346256577520720e+00 -2.492555282996546495e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.070000000000000062e+00 7.549406441865205153e-01 1.996206789573457208e+00 4.011982285336438414e-01 3.846126102615326090e+02 5.251874104950254150e+03
-1.703852676117755664e+03 9.200588555858166728e+03 0.000000000000000000e+00 2.941053993104371322e+00 8.419756595287761769e+00 0.000000000000000000e+00 -1.057568924210838974e+06 1.080000000000000071e+00 1.085497254334625072e+00 2.549896612975662613e+00 3.332289972019286117e-01 6.396034254725873325e+02 2.493024875675859221e+03
5.088095255444923168e+03 -1.314317740466993200e+04 0.000000000000000000e+00 6.281987331193271018e+00 -2.210461873086360551e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.080000000000000071e+00 7.547923781583447678e-01 1.912982388488333463e+00 3.971576350507890485e-01 4.797909684617297899e+02 5.322657237944242297e+03
-2.492648919592054881e+03 4.172733703402491301e+03 0.000000000000000000e+00 6.862255240139001344e-01 1.029806374513401934e+01 0.000000000000000000e+00 -1.053818679798743920e+06 1.090000000000000080e+00 1.092383239990953658e+00 2.968048783981587668e+00 3.386768741001982552e-01 3.691136165035659360e+02 2.365704030716164652e+03
4.751230557213118118e+03 2.360858328650647672e+04 0.000000000000000000e+00 4.847531731528620824e+00 3.178154105553952391e+00 0.000000000000000000e+00 -2.287649091378056037e+05 1.090000000000000080e+00 1.268216499311287215e+00 1.609936357664723872e+00 5.107927035641726121e-01 6.323831250156117676e+02 9.810983291096936227e+02
-7.947248678212231425e+03 -4.696602777616721141e+03 0.000000000000000000e+00 6.568404442141385857e+00 -7.857546405304226766e+00 0.000000000000000000e+00 -1.575102653079973243e+05 1.090000000000000080e+00 1.430016197677000278e+00 2.972727281362546492e+00 1.063270221445948183e+00 2.135259027694983160e+02 1.933459711305750943e+03
6.558893968782826960e+03 -1.378148999198428464e+04 0.000000000000000000e+00 6.103203620556283404e+00 -1.977397955983586364e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.090000000000000080e+00 7.548334444485070849e-01 1.839758856169529722e+00 3.933100788816914495e-01 5.759000972037183601e+02 5.396341996174577616e+03
-6.213529436521477692e+03 -6.625711833398266208e+03 0.000000000000000000e+00 7.083006911510427273e+00 -6.348584418644787064e+00 0.000000000000000000e+00 -1.575102653079973243e+05 1.100000000000000089e+00 1.426231401400944954e+00 2.757310901805845482e+00 1.055639587334142204e+00 3.110274593598369393e+02 2.070720957437734796e+03
7.991856080817560724e+03 -1.437337188913666978e+04 0.000000000000000000e+00 5.937662808712529383e+00 -1.781916242747050738e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.100000000000000089e+00 7.548743484012582217e-01 1.774687654661153857e+00 3.894660526950809998e-01 6.729479225489458258e+02 5.472860727187360681e+03
-4.409417074591279743e+03 -8.207945637080649249e+03 0.000000000000000000e+00 7.173708724662311909e+00 -5.165970693873034314e+00 0.000000000000000000e+00 -1.575102653079973243e+05 1.110000000000000098e+00 1.422746945531334628e+00 2.558614005868556696e+00 1.048313821742833163e+00 4.095211458923822647e+02 2.210987905295703968e+03
9.390248101545816098e+03 -1.492658278313235132e+04 0.000000000000000000e+00 5.784466754992037885e+00 -1.615782074785335087e+00 0.000000000000000000e+00 -1.537600208959021256e+05 1.110000000000000098e+00 7.547274422683812878e-01 1.716344358834246187e+00 3.854379080817456060e-01 7.709424782078385761e+02 5.466426356584311179e+03
-2.610728739515641792e+03 -9.528581787653816718e+03 0.000000000000000000e+00 7.072847670805288089e+00 -4.275122386189536883e+00 0.000000000000000000e+00 -1.575102653079973243e+05 1.120000000000000107e+00 1.419268233183311301e+00 2.387884931138839484e+00 1.040998275733940881e+00 5.090155323994858918e+02 2.353922179105319174e+03
-8.490233543224167079e+02 -1.065489738395029235e+04 0.000000000000000000e+00 6.895309478015750670e+00 -3.601772370520815336e+00 0.000000000000000000e+00 -1.575102653079973243e+05 1.130000000000000115e+00 1.415795364134157186e+00 2.243667572431384372e+00 1.033692932708367707e+00 6.095193149188471580e+02 2.499229863345698050e+03
8.646308819185751418e+02 -1.163516187804509718e+04 0.000000000000000000e+00 6.693209147109718593e+00 -3.083787526420969538e+00 0.000000000000000000e+00 -1.575102653079973243e+05 1.140000000000000124e+00 1.412037604572818905e+00 2.121521259226547329e+00 1.026106973333827499e+00 7.110413163173270732e+02 2.646655883197588082e+03
-5.849525287758105151e+03 -6.970412276309647496e+03 0.000000000000000000e+00 7.160422692294754476e+00 -5.964009765268314389e+00 0.000000000000000000e+00 -1.650107541321876633e+05 1.159999999999999920e+00 7.349783284809706663e-01 2.698275771222808039e+00 3.357017132278951044e-01 5.112432808443181784e+02 1.304213597665333509e+03
-3.521625328312439706e+03 7.954423837110858585e+03 0.000000000000000000e+00 1.815833783931458001e+00 9.462553637196171152e+00 0.000000000000000000e+00 -9.000586589028416201e+05 1.179999999999999938e+00 1.121299774033033270e+00 2.761009308811207319e+00 3.158116946821298288e-01 6.982152361041717086e+02 1.337101176833453792e+03
-1.383940137072972902e+03 1.320590266168211019e+04 0.000000000000000000e+00 3.689558101323187955e+00 7.528043999978240919e+00 0.000000000000000000e+00 -8.963084144907465670e+05 1.189999999999999947e+00 1.128998258314479752e+00 2.386506405385564022e+00 3.222563371387026643e-01 4.126921521770909749e+02 1.253601468599429154e+03
2.504946702665080011e+03 2.169481213252989619e+04 0.000000000000000000e+00 5.059648160680236373e+00 3.471511903933699905e+00 0.000000000000000000e+00 -2.137639314894248964e+05 1.199999999999999956e+00 1.154738031485797123e+00 1.707663231512986712e+00 3.383342426732359187e-01 7.288774072620008155e+02 1.771969499616967141e+03
3.370704095374741883e+03 2.191496132194963502e+04 0.000000000000000000e+00 5.053245847403790236e+00 3.341722811601756327e+00 0.000000000000000000e+00 -2.137639314894248964e+05 1.209999999999999964e+00 1.151497129222700755e+00 1.683404979946510949e+00 3.327085667914468359e-01 5.231349266328425074e+02 1.667941691268988734e+03
4.249399192393421799e+03 2.212282222204236677e+04 0.000000000000000000e+00 5.042175082852914159e+00 3.215542000157105118e+00 0.000000000000000000e+00 -2.137639314894248964e+05 1.219999999999999973e+00 1.148084019010711554e+00 1.659053257571724949e+00 3.269184663243683842e-01 3.199726210596845704e+02 1.572628503882707264e+03
-7.801052398206002181e+02 1.749359861387102501e+04 0.000000000000000000e+00 4.070741797690091701e+00 6.299121088564826110e+00 0.000000000000000000e+00 -7.800508377157961950e+05 1.270000000000000018e+00 1.158086844898931878e+00 2.117299667223739412e+00 3.069735285100295141e-01 5.875932233500807342e+02 9.410653354589198898e+02
5.711724232502975610e+03 2.471387819768823101e+04 0.000000000000000000e+00 4.227811225541570295e+00 4.304551680093274157e+00 0.000000000000000000e+00 -7.763005933037010254e+05 1.280000000000000027e+00 1.166714367513943085e+00 1.669509157691240198e+00 3.145250590223412912e-01 2.934114615774269623e+02 9.667709257213238061e+02
-7.104392338584019853e+03 -9.772475523585213523e+03 0.000000000000000000e+00 4.306340080782138813e+00 -6.561027354787845489e+00 0.000000000000000000e+00 -2.576417911109384615e+06 1.330000000000000071e+00 5.627408830324388544e-01 2.253434580413670396e+00 7.537200151104228585e-02 6.042507591751400469e+02 9.125145481939247475e+03
-1.037829880825801774e+04 6.425717317683322108e+03 0.000000000000000000e+00 2.497001104255021087e+00 9.866889809579845405e+00 0.000000000000000000e+00 -2.325151535499007732e+05 1.330000000000000071e+00 1.069741812020981397e+00 2.923405752650992895e+00 1.863822161914435727e-01 6.452583214677251817e+02 1.343632440688842735e+03
-8.069851726397664606e+03 -7.303351239726122003e+03 0.000000000000000000e+00 4.041654610676824966e+00 -7.432727585574156137e+00 0.000000000000000000e+00 -2.598919377581955399e+06 1.340000000000000080e+00 8.224220353011251206e-01 2.435203642733010376e+00 3.266910070658169962e-01 3.856641952748204858e+02 5.222692632281539773e+03
-4.624828487966638932e+03 1.269671291297785319e+04 0.000000000000000000e+00 3.216521536900045497e+00 8.184989362029154947e+00 0.000000000000000000e+00 -6.900449718255118933e+05 1.340000000000000080e+00 1.185566820130057542e+00 2.505112851049257294e+00 2.964652683859329008e-01 6.812284939071923873e+02 1.374376840406971951e+03
-9.924876854176114648e+03 7.181745101636853178e+03 0.000000000000000000e+00 3.057584395621435469e+00 9.687104195694733022e+00 0.000000000000000000e+00 -2.325151535499007732e+05 1.340000000000000080e+00 1.066491090536733521e+00 2.917429814356323092e+00 1.810296688721318992e-01 4.204325236310714899e+02 1.413303320091020169e+03
-1.031305586276925351e+04 3.082168250990777324e+03 0.000000000000000000e+00 -1.130660884344811379e+00 -1.081776025715659628e+01 0.000000000000000000e+00 -2.613920355230336078e+06 1.350000000000000089e+00 1.439547956889467129e+00 3.150020582274875913e+00 9.369107443352918674e-01 2.706346158460519291e+02 1.455640373610082634e+03
3.856772274122508861e+03 2.430273760696598038e+04 0.000000000000000000e+00 4.268131671114794301e+00 4.457480791722233882e+00 0.000000000000000000e+00 -6.862947274134168401e+05 1.350000000000000089e+00 1.195075848621884429e+00 1.708606016868605693e+00 3.050199976119505330e-01 3.764929167683840205e+02 1.487533595721115717e+03
2.717577568916362907e+03 2.484093457551683969e+04 0.000000000000000000e+00 4.211529261213118325e+00 4.422878611451991127e+00 0.000000000000000000e+00 -6.150400835836085025e+05 1.400000000000000133e+00 1.209757399977936299e+00 1.685879595741818449e+00 2.886285640578629685e-01 7.259414386034113704e+02 2.147984611739393586e+03
-8.424516133852419443e+03 -8.982407390679385571e+03 0.000000000000000000e+00 3.351487811393293104e+00 -9.546051913140857437e+00 0.000000000000000000e+00 -1.995130027234632522e+06 1.409999999999999920e+00 7.980672450702817056e-01 2.922999367699627982e+00 2.630241988641566775e-01 2.113534677057323279e+02 4.657211202474995844e+03
-3.577641909883975131e+03 -1.712243107916157169e+04 0.000000000000000000e+00 5.147191114059970651e+00 -5.663306477576779407e+00 0.000000000000000000e+00 -2.010131004883013200e+06 1.409999999999999920e+00 1.426918786748958778e+00 2.188840184116964238e+00 8.944556415783121439e-01 3.903680169693225253e+02 2.237447973140220711e+03
-2.644527020898275623e+03 1.745722397349582388e+04 0.000000000000000000e+00 4.208187862608971486e+00 6.407591804022712445e+00 0.000000000000000000e+00 -6.150400835836085025e+05 1.409999999999999920e+00 1.220239108077074031e+00 2.162754694660876886e+00 2.981964050746997441e-01 4.133459306471850141e+02 2.303111334118369086e+03
5.535748826785011261e+03 -2.517690407533217513e+04 0.000000000000000000e+00 4.750622911968281237e+00 -3.409157900024783139e+00 0.000000000000000000e+00 -1.980129049586251844e+06 1.419999999999999929e+00 8.026251524082003153e-01 1.644384108059062655e+00 2.653401364692781206e-01 4.213848304057437417e+02 4.594397952380460993e+03
-9.004890562977318041e+03 -8.623076069134234785e+03 0.000000000000000000e+00 2.951620848705374112e+00 -9.536975532176985126e+00 0.000000000000000000e+00 -1.998880271646727575e+06 1.419999999999999929e+00 1.434321215921927406e+00 2.883332126689585273e+00 8.995698515033557774e-01 6.000959597571427366e+02 2.384822221417354740e+03
-1.684766406102577093e+03 1.949100728495801377e+04 0.000000000000000000e+00 5.033240169549396903e+00 4.499968999405290937e+00 0.000000000000000000e+00 -2.475161311982814805e+05 1.419999999999999929e+00 9.975102250416911787e-01 1.884603473903606385e+00 6.550116695984953274e-02 7.523977381756549221e+02 2.348003794463349095e+03
-5.631804509778312422e+03 -1.432827898481434386e+04 0.000000000000000000e+00 4.786497275853871969e+00 -7.089411069505326068e+00 0.000000000000000000e+00 -1.950127094289490255e+06 1.429999999999999938e+00 5.476404227854415607e-01 2.457408533275929230e+00 4.693924537546562310e-03 3.926932116876041619e+02 8.702284716156433205e+03
1.924113322923096348e+03 -2.290022239497051487e+04 0.000000000000000000e+00 4.876594577762163318e+00 -4.057587349907683105e+00 0.000000000000000000e+00 -1.968878316349966219e+06 1.429999999999999938e+00 8.072066217121076637e-01 1.794635751262945611e+00 2.677025094620029133e-01 6.358019029491242691e+02 4.536741916370986473e+03
-9.576651063981626066e+02 1.967033801927816967e+04 0.000000000000000000e+00 5.076261688130204064e+00 4.362519475258731738e+00 0.000000000000000000e+00 -2.475161311982814805e+05 1.429999999999999938e+00 9.945319040138209665e-01 1.866514676955556062e+00 6.067396200843611781e-02 5.072537022430142315e+02 2.500913341906680216e+03
-6.571373988237885897e+03 -1.322750113499195686e+04 0.000000000000000000e+00 4.414201710039285409e+00 -7.652933269437591335e+00 0.000000000000000000e+00 -1.938876361053204630e+06 1.439999999999999947e+00 5.508983055659434358e-01 2.541079974987295209e+00 5.792185345610978246e-03 6.114616062461336696e+02 8.676126768429787262e+03
-2.063725879978192097e+02 1.984913852851364572e+04 0.000000000000000000e+00 5.111926406105982146e+00 4.221954244716997984e+00 0.000000000000000000e+00 -2.475161311982814805e+05 1.439999999999999947e+00 9.914344723152183070e-01 1.846858214140907783e+00 5.573817213326955761e-02 2.658430067350054742e+02 2.658745863716129406e+03
2.151376308017538122e+03 2.483579377415881754e+04 0.000000000000000000e+00 4.248586977135921927e+00 4.373611443943509869e+00 0.000000000000000000e+00 -5.550361729900857899e+05 1.449999999999999956e+00 1.228788751709930516e+00 1.680311233283856787e+00 2.811755996837822513e-01 7.462707956571211980e+02 1.767207393221126040e+03
-1.907868299023776444e+03 1.940761010782391531e+04 0.000000000000000000e+00 4.365001576330270971e+00 5.718269051668956493e+00 0.000000000000000000e+00 -5.550361729900857899e+05 1.459999999999999964e+00 1.240178870246623655e+00 2.017225693811461440e+00 2.917275819662046854e-01 4.281351161816392050e+02 1.583513825691383090e+03
-4.789235714472742984e+03 1.667527482227356086e+04 0.000000000000000000e+00 4.099450635400485154e+00 6.630463410615337061e+00 0.000000000000000000e+00 -5.062829956328484695e+05 1.489999999999999991e+00 1.240461564466835531e+00 2.198685304826709874e+00 2.716590326649247489e-01 7.614977250258061758e+02 1.031047116680563704e+03
-7.342348008521354132e+03 1.015217345753237532e+04 0.000000000000000000e+00 2.602652575971208471e+00 9.255588401856313041e+00 0.000000000000000000e+00 -5.062829956328484695e+05 1.500000000000000000e+00 1.252754183792289533e+00 2.746877759724237755e+00 2.831574960658420070e-01 4.399031788948905159e+02 8.491704705205814889e+02
4.892925498579526902e+03 -1.277397934079628249e+04 0.000000000000000000e+00 6.277438915627124416e+00 -2.300386441559986395e+00 0.000000000000000000e+00 -1.687609985442828329e+05 1.510000000000000009e+00 7.300864129907701505e-01 1.896826066918489317e+00 1.426087909044324586e-01 2.210526741748053610e+02 5.619757634042439349e+03
-2.701412091580049491e+03 -1.918040032417650946e+04 0.000000000000000000e+00 3.068153556411918892e+00 -4.854885442437923970e+00 0.000000000000000000e+00 -2.767680376126238145e+06 1.520000000000000018e+00 6.024189441099060405e-01 1.610891892058969432e+00 1.603492453147285779e-02 6.666281252809403668e+02 1.277474134087343009e+04
-4.217311498910306909e+03 -8.021721018448771247e+03 0.000000000000000000e+00 7.135017000436394419e+00 -5.190302970976476971e+00 0.000000000000000000e+00 -1.725112429563779733e+05 1.520000000000000018e+00 1.257145023494576463e+00 2.536302145554936160e+00 6.645548449400029423e-01 2.323293991384498440e+02 2.154104719163592108e+03
6.811323647630436426e+03 -1.362901038120638805e+04 0.000000000000000000e+00 6.039844051883676457e+00 -1.991362588785650534e+00 0.000000000000000000e+00 -1.687609985442828329e+05 1.520000000000000018e+00 7.301235678030533194e-01 1.797965882468781196e+00 1.391728448442130228e-01 3.447037952019927616e+02 5.601893634998721609e+03
-1.896509770238890269e+03 -9.709942349417000514e+03 0.000000000000000000e+00 6.973984233580732273e+00 -4.076942067710463746e+00 0.000000000000000000e+00 -1.725112429563779733e+05 1.530000000000000027e+00 1.253671390954515186e+00 2.313872280726788411e+00 6.576622789778288070e-01 3.601449953794362955e+02 2.050618069879930317e+03
8.663823961463138403e+03 -1.440557208361868470e+04 0.000000000000000000e+00 5.825709458046445022e+00 -1.745843449607448639e+00 0.000000000000000000e+00 -1.687609985442828329e+05 1.530000000000000027e+00 7.300156904704175886e-01 1.713320128763055727e+00 1.355979751429515490e-01 4.699503941409620893e+02 5.589955341607397713e+03
4.221743702409780781e+03 2.636801741055093589e+04 0.000000000000000000e+00 4.274736906730806751e+00 3.877017996924197796e+00 0.000000000000000000e+00 -4.912820179844677914e+05 1.540000000000000036e+00 1.024698001194527475e+00 1.574294503829979597e+00 3.543740163171377189e-02 3.492093483322496468e+02 1.322506788539008539e+03
3.512603567882342759e+02 -1.109564991171995280e+04 0.000000000000000000e+00 6.719092190540365550e+00 -3.302777216423621987e+00 0.000000000000000000e+00 -1.725112429563779733e+05 1.540000000000000036e+00 1.250443394420634124e+00 2.136580602591004130e+00 6.510223926023632757e-01 4.896543783464885564e+02 1.959236512372953030e+03
1.045788551130889027e+04 -1.512026029465917236e+04 0.000000000000000000e+00 5.632582984649117108e+00 -1.546340352332577606e+00 0.000000000000000000e+00 -1.687609985442828329e+05 1.540000000000000036e+00 7.300521839837320615e-01 1.639721653676677882e+00 1.321735988705642073e-01 5.968099361736994979e+02 5.584039526532185846e+03
2.512794583809081814e+03 -1.227137599580037931e+04 0.000000000000000000e+00 6.451505789372850685e+00 -2.744813422445952611e+00 0.000000000000000000e+00 -1.725112429563779733e+05 1.550000000000000044e+00 1.247219142038828554e+00 1.993301837595335968e+00 6.443931729940221009e-01 6.208763715196018893e+02 1.881225812141296956e+03
-1.074495819248554108e+04 -6.970202517587486000e+02 0.000000000000000000e+00 3.611571406841160403e+00 -9.895899003184178255e+00 0.000000000000000000e+00 -1.725112429563779733e+05 1.550000000000000044e+00 7.299870515919573144e-01 3.042631621016232302e+00 1.286116121675094648e-01 7.253002055223041680e+02 5.584228270227712528e+03
4.590686756865128700e+03 -1.329586065344375311e+04 0.000000000000000000e+00 6.197619046248749264e+00 -2.327812946616231837e+00 0.000000000000000000e+00 -1.725112429563779733e+05 1.560000000000000053e+00 1.243759781167217193e+00 1.875132991061549070e+00 6.375356004800520893e-01 7.538301417705415588e+02 1.817806133332484706e+03
-4.337139668500412881e+02 -1.148337878870412169e+04 0.000000000000000000e+00 6.421834980883978083e+00 -3.808730255924219321e+00 0.000000000000000000e+00 -1.650107541321876633e+05 1.580000000000000071e+00 7.350581736979548975e-01 2.127697363635296490e+00 1.108120273379976373e-01 2.247948385807749219e+02 8.704948957628186690e+03
7.940530646597321720e+03 -2.228203150321199792e+04 0.000000000000000000e+00 4.966951560183296976e+00 -3.916575827851647595e+00 0.000000000000000000e+00 -1.507598253662259784e+06 1.600000000000000089e+00 8.772236409903334531e-01 1.781770547954185879e+00 2.452262589795345671e-01 4.163154068245075905e+02 4.539185454112762272e+03
-3.901667206820970478e+03 -4.358920615240880579e+03 0.000000000000000000e+00 2.970839881505416002e-01 -1.071785228528383982e+01 0.000000000000000000e+00 -1.515098742486450355e+06 1.600000000000000089e+00 1.566226484009568320e+00 3.101065260996766604e+00 9.344435224615088575e-01 4.330351416268576941e+02 1.667866090188571491e+02
1.080234174955029084e+04 -2.497885912769045535e+04 0.000000000000000000e+00 4.717415767467922905e+00 -3.388704749025414742e+00 0.000000000000000000e+00 -1.500097764838069677e+06 1.610000000000000098e+00 8.822023626028008270e-01 1.623962616450818963e+00 2.488463795975769666e-01 6.924419415380261853e+02 4.409996840593616071e+03
-2.924727265400445958e+03 -9.797139372019652001e+03 0.000000000000000000e+00 3.589322621917419021e+00 -8.878617869384788364e+00 0.000000000000000000e+00 -1.507598253662259784e+06 1.610000000000000098e+00 1.573170776042553731e+00 2.759487122741688836e+00 9.399713015481758749e-01 7.063909100852679330e+02 2.252837232293765908e+02
-1.914233216781289684e+03 -2.519271454289837493e+03 0.000000000000000000e+00 1.235319623931202981e+00 -1.074002823430095788e+01 0.000000000000000000e+00 -1.245081144815597683e+06 1.709999999999999964e+00 9.152171537994958639e-01 3.124787972883944498e+00 2.224994479429822369e-01 2.171064597375561789e+02 3.436624265452632699e+03
1.226222939256995596e+04 -2.107477528570465074e+04 0.000000000000000000e+00 4.894696529075803326e+00 -3.359138929046585620e+00 0.000000000000000000e+00 -1.237580655991407344e+06 1.719999999999999973e+00 9.207617643064447410e-01 1.658578466561828613e+00 2.271501776995638877e-01 5.237707015107953339e+02 3.385851430676038035e+03
-3.268198412107315562e+03 -1.068622118602137925e+04 0.000000000000000000e+00 6.169422640529699464e+00 -4.786524486338840312e+00 0.000000000000000000e+00 -1.725112429563779733e+05 1.739999999999999991e+00 1.525979526380883300e+00 2.223075513107105827e+00 8.236468630809384850e-01 6.517655231814196668e+02 1.404276328845884564e+03
-6.221540292034329468e+03 8.682622655937588206e+03 0.000000000000000000e+00 -6.669883828950214699e+00 -8.075268995146540618e+00 0.000000000000000000e+00 -2.925190641434235964e+06 1.760000000000000009e+00 8.032509401712307762e-01 3.017260517396225694e+00 9.166765239801069609e-02 7.428151942009299091e+02 1.157289994366548854e+04
-6.563701851420462845e+03 -6.772185226391165088e+03 0.000000000000000000e+00 6.502596535133483791e+00 -6.555013984466885546e+00 0.000000000000000000e+00 -1.762614873684731720e+05 1.780000000000000027e+00 1.350763353851716086e+00 2.647836835488565299e+00 6.251122017792456464e-01 4.893145145357502770e+02 2.666063541638509378e+03
3.655527882447067896e+03 -1.428620649426568525e+04 0.000000000000000000e+00 5.824992492810107336e+00 -2.927662403233737276e+00 0.000000000000000000e+00 -1.725112429563779733e+05 1.780000000000000027e+00 8.620616302625213612e-01 1.831115669543335933e+00 1.336966162552455650e-01 2.973574241566739147e+02 5.910907619060071738e+03
-6.998351106602225627e+03 -5.532106547520395907e+03 0.000000000000000000e+00 6.677550901733377842e+00 -7.082016025477280152e+00 0.000000000000000000e+00 -1.875122206047587097e+05 1.800000000000000044e+00 1.138016637638771478e+00 2.796298514012460323e+00 3.989276239224447407e-01 2.839989779331726822e+02 2.313994950418700228e+03
5.444632332826618040e+03 -1.291764798815184986e+04 0.000000000000000000e+00 5.424870779932454923e+00 -4.917053948059111335e+00 0.000000000000000000e+00 -1.057568924210838974e+06 1.810000000000000053e+00 9.531513082673511716e-01 2.076536534886149532e+00 2.107392967332455680e-01 4.200902674639128236e+02 3.443057360192188298e+03
-4.144520259816498765e+03 -8.265393304293284018e+03 0.000000000000000000e+00 6.949485161581773873e+00 -5.115323924534220801e+00 0.000000000000000000e+00 -1.875122206047587097e+05 1.810000000000000053e+00 1.134720079819383498e+00 2.466407797469426733e+00 3.926628923233893009e-01 4.447135590367997793e+02 2.288332050646376501e+03
9.127746534990283180e+03 -1.660275586715391546e+04 0.000000000000000000e+00 5.128007341239179340e+00 -3.829187483971027817e+00 0.000000000000000000e+00 -1.053818679798743920e+06 1.820000000000000062e+00 9.595019408646938697e-01 1.796286331271603309e+00 2.165404890119021208e-01 7.568841462266473172e+02 3.510766812404906432e+03
-1.301954267375048403e+03 -1.033526893523018953e+04 0.000000000000000000e+00 6.747334485418250871e+00 -3.859316649634714658e+00 0.000000000000000000e+00 -1.875122206047587097e+05 1.820000000000000062e+00 1.131625265050065998e+00 2.209252757631677611e+00 3.866112769258308601e-01 6.080754071253413713e+02 2.282916380459284937e+03
1.427490902439723868e+03 -1.198918738151953949e+04 0.000000000000000000e+00 6.442414107362971265e+00 -3.038728273696263305e+00 0.000000000000000000e+00 -1.875122206047587097e+05 1.830000000000000071e+00 1.128333080576574998e+00 2.012823991491812237e+00 3.803729947387262667e-01 7.741207198465126567e+02 2.298108672599649708e+03
8.467070449601533255e+01 -7.355604230292923603e+03 0.000000000000000000e+00 4.952710154872098869e+00 -6.694857911328227829e+00 0.000000000000000000e+00 -8.700567036060803803e+05 1.890000000000000124e+00 1.675921629979558958e+00 2.376810354320705976e+00 8.943413881362154427e-01 6.255104888954283524e+02 1.473037702459269212e+03
6.404373111149840042e+03 -1.250863964673129885e+04 0.000000000000000000e+00 5.502932954232453433e+00 -4.331870453373323215e+00 0.000000000000000000e+00 -9.225601253754127538e+05 1.890000000000000124e+00 9.861129953342261389e-01 1.976342348850642416e+00 2.015323877222853499e-01 4.129697673521204706e+02 2.735675710659451852e+03
-3.402922966445250495e+03 1.263268687755379233e+03 0.000000000000000000e+00 1.358976082989633127e+00 -1.033025445084385296e+01 0.000000000000000000e+00 -9.225601253754127538e+05 1.900000000000000133e+00 9.931850816874825405e-01 3.001818693851930675e+00 2.083485381926799829e-01 7.701709779688653725e+02 2.617962408969689022e+03
1.229652477364861988e+04 -1.565623208603566854e+04 0.000000000000000000e+00 5.161515924992648330e+00 -2.873472247397170332e+00 0.000000000000000000e+00 -8.175532818367477739e+05 1.959999999999999964e+00 1.018931221688473387e+00 1.636889511631948402e+00 1.974970321976139420e-01 4.103391179909049242e+02 2.226627730693141075e+03
