# x0 y0 z0 v0x v0y v0z Cj E_SOI h_min_periluneo h_perigeo
9.898924775929457409e-01 -1.453665181318668578e-02 0.000000000000000000e+00 -1.544771474736375660e+00 1.438109459769918441e-01 0.000000000000000000e+00 2.200000000000004619e+00 4.663411219779299843e-01 3.668720332366648563e+03 9.999844809804001125e+04
9.358632105596174089e-01 -1.892145627316722117e-02 0.000000000000000000e+00 -1.404822100279235597e+00 -1.598702553495732204e-01 0.000000000000000000e+00 1.400000000000003908e+00 8.495949000079866531e-02 8.279094524903972570e+02 1.001451315294882079e+04
9.720424107368295097e-01 -2.737865472670490685e-02 0.000000000000000000e+00 -1.609663823777181202e+00 -1.493294523896487425e+00 0.000000000000000000e+00 -1.099999999999998312e+00 8.060573677838074602e-02 1.010800428519669026e+03 2.521492654328596254e+05
1.025587264862108938e+00 -4.497413542634912803e-02 0.000000000000000000e+00 1.475401066751861556e+00 -1.092258880807747579e+00 0.000000000000000000e+00 2.664535259100375697e-15 7.713153189159373257e-02 3.222014874639176014e+03 3.268108832527107006e+04
9.877115116638043313e-01 -7.904453527127880061e-03 0.000000000000000000e+00 1.859115140042953751e+00 2.628988293128031173e-01 0.000000000000000000e+00 2.500000000000005329e+00 4.668662751315871828e-01 2.538476041718391940e+01 4.594364313539264549e+04
1.014050646477564710e+00 -3.884482020609272140e-02 0.000000000000000000e+00 1.441708117014934620e+00 -1.514530395112270389e+00 0.000000000000000000e+00 -8.999999999999981348e-01 9.471649541394791538e-02 8.621558535005100339e+02 2.253744447672942188e+05
9.930599427073506513e-01 -3.289753894594557582e-02 0.000000000000000000e+00 1.000925637811044489e+00 2.817772623137146937e-01 0.000000000000000000e+00 2.600000000000004974e+00 2.848635494649083277e-01 1.094537976042450100e+04 1.829885174648078682e+05
1.026985542438885179e+00 -7.060331763115262893e-02 0.000000000000000000e+00 3.019671724709697136e-01 4.079862526339035345e-01 0.000000000000000000e+00 3.000000000000005329e+00 9.623807654409967036e-03 1.297756024653067470e+04 3.991638332666276838e+05
9.867176757319668923e-01 -1.293663242484107030e-02 0.000000000000000000e+00 1.360652298900778323e+00 4.141190771591238828e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.320294656947955669e-01 2.620360458513184312e+03 1.407714745174622221e+05
9.812118696634415382e-01 -9.135892936816389712e-03 0.000000000000000000e+00 -1.584025262819048541e+00 3.073865052260369990e-01 0.000000000000000000e+00 2.500000000000005329e+00 1.071726162081751976e-01 1.912248150306255866e+03 1.292973946733452321e+05
9.805907508835907116e-01 -8.650621761765597481e-03 0.000000000000000000e+00 -1.624003532401083971e+00 2.574117552055424363e-01 0.000000000000000000e+00 2.400000000000004796e+00 1.353178544917241211e-01 1.590311832065366843e+03 2.543653990777103172e+04
9.692671548354326871e-01 -2.557638247127163450e-02 0.000000000000000000e+00 -1.166223808381615434e+00 2.472948930451259464e-01 0.000000000000000000e+00 2.300000000000004263e+00 1.073252823374062775e-01 8.878169389043252522e+03 1.307719409621162413e+04
1.062191217807520571e+00 -2.131714902009202231e-02 0.000000000000000000e+00 8.787632185606807367e-01 9.655763271937180259e-02 0.000000000000000000e+00 2.500000000000005329e+00 4.082229758249423385e-02 8.448748389706159287e+03 3.464765048547276092e+04
1.043481543698089764e+00 -5.372325517068213957e-02 0.000000000000000000e+00 3.695552031761594747e-01 3.722216015042537074e-01 0.000000000000000000e+00 3.000000000000005329e+00 4.288447081826289586e-02 2.798782762028097204e+04 1.744139950203938643e+05
9.957872603833471947e-01 -1.432012692053452434e-02 0.000000000000000000e+00 1.821054932831311479e+00 -7.209120866517624293e-01 0.000000000000000000e+00 6.000000000000031974e-01 2.994306005720428487e-01 1.795025378006002256e+03 1.730839289920002557e+04
8.672076870570255558e-01 -9.769380123509308067e-02 0.000000000000000000e+00 -1.639256887727086776e+00 -9.818271072033293301e-01 0.000000000000000000e+00 -4.999999999999977796e-01 5.442882615749716074e-02 5.875855707849508462e+02 2.087559446231102629e+05
9.302676578109982941e-01 -3.459865197702211015e-02 0.000000000000000000e+00 -1.555476384319827599e+00 -5.512151169641206216e-01 0.000000000000000000e+00 6.000000000000031974e-01 7.893602231003578329e-02 1.098665141361645965e+03 3.062746026492294914e+04
1.026918616552764618e+00 -1.905528895138213635e-02 0.000000000000000000e+00 1.048918961149064355e+00 1.218086760068309571e-01 0.000000000000000000e+00 2.400000000000004796e+00 7.562175044162174065e-02 1.515002873310170116e+03 5.866551384853287163e+04
9.129514138513412647e-01 -7.755922251137729873e-02 0.000000000000000000e+00 -1.598684657373497409e+00 -1.112329706242541016e+00 0.000000000000000000e+00 -5.999999999999978684e-01 8.522307047636476507e-02 2.982522282236601768e+03 1.116216071957158128e+05
9.991832988576251351e-01 -1.618636450738734564e-02 0.000000000000000000e+00 1.322615862589568092e+00 1.801094900591866943e-01 0.000000000000000000e+00 2.400000000000004796e+00 2.305869112510334495e-01 6.377269010539207557e+02 5.921454564808410942e+04
9.976317572965359703e-01 -2.097815189632147581e-02 0.000000000000000000e+00 1.340104543183618935e+00 7.635871327815312026e-02 0.000000000000000000e+00 2.200000000000004619e+00 2.717514494480660070e-01 6.312203726611949605e+03 6.240751927065569907e+04
9.800049959238515962e-01 -8.123205627048943681e-03 0.000000000000000000e+00 1.992758525661531666e+00 -1.353731227179840291e+00 0.000000000000000000e+00 -6.999999999999979572e-01 7.725810259566696647e-01 2.526850812360322379e+03 1.188981691945144557e+05
9.090977037754464085e-01 -4.187306452530516893e-02 0.000000000000000000e+00 -1.355311084856507531e+00 -7.860646852114482053e-02 0.000000000000000000e+00 1.400000000000003908e+00 7.884356457355087833e-02 8.884649351888649107e+03 5.003336006153362177e+03
1.032158154978596087e+00 -3.851693969264328304e-02 0.000000000000000000e+00 1.461292914044725055e+00 -7.974732734565485037e-01 0.000000000000000000e+00 6.000000000000031974e-01 7.454924114935582158e-02 2.662132866901757552e+03 2.017715337464156983e+04
9.794574585235079622e-01 -7.556214051059079173e-03 0.000000000000000000e+00 -1.583752005656910322e+00 3.089191440601637972e-01 0.000000000000000000e+00 2.500000000000005329e+00 4.801367539541886303e-02 1.174088716944975431e+03 5.152907862967227629e+03
9.923559988215056027e-01 -8.475520913897178696e-03 0.000000000000000000e+00 2.077171404059731774e+00 -6.070879535611164446e-01 0.000000000000000000e+00 8.000000000000033751e-01 4.578172312510666586e-01 5.656098788169540512e+02 1.459097280634431809e+04
9.264307633408656040e-01 -4.973589966374943744e-02 0.000000000000000000e+00 -1.573190789974342696e+00 -6.287610286137252924e-01 0.000000000000000000e+00 4.000000000000030198e-01 7.118910804840128392e-02 4.700999320685432394e+03 1.606612223761499990e+04
1.045253629038706000e+00 -6.603591442056393201e-02 0.000000000000000000e+00 3.258818737429325374e-01 3.650446081811469790e-01 0.000000000000000000e+00 3.000000000000005329e+00 6.447413934345938569e-02 5.120687462475956636e+03 2.874324599881679751e+05
9.994640636749136942e-01 -1.598609690950607981e-02 0.000000000000000000e+00 1.111253898519618089e+00 3.832568188662970332e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.106118408111965296e-01 5.302746462277172213e+03 1.401304368645065697e+05
1.037332185369502113e+00 -5.495610694946138214e-02 0.000000000000000000e+00 1.414430851422146418e+00 -1.259779526818006090e+00 0.000000000000000000e+00 -2.999999999999976019e-01 5.727757212658540070e-02 1.466639214595674275e+03 1.396288360885309521e+05
1.156258743714527970e+00 -3.579649311045527554e-02 0.000000000000000000e+00 3.913611091622111182e-01 1.278044159407948355e-01 0.000000000000000000e+00 3.000000000000005329e+00 2.929561883548644982e-02 1.503888338533198112e+04 2.535235034845409682e+05
9.900512294623202703e-01 -1.793177442495326110e-02 0.000000000000000000e+00 1.603364548022695457e+00 -1.608746619874270312e-01 0.000000000000000000e+00 1.700000000000004619e+00 4.127542382525550280e-01 4.984361542836039916e+03 3.203920202053744288e+04
1.037215398957347601e+00 -2.095458750308565668e-02 0.000000000000000000e+00 1.053225204137831605e+00 4.982110926979358562e-02 0.000000000000000000e+00 2.300000000000004263e+00 6.390724371017815486e-02 5.797619449570280267e+03 7.502058595994928328e+04
1.039456641980834872e+00 -3.749479472225696053e-02 0.000000000000000000e+00 1.453692170583110732e+00 -8.527357697436742656e-01 0.000000000000000000e+00 5.000000000000031086e-01 6.362249064178428226e-02 3.887392180303554596e+02 7.918256577939256385e+04
9.998205569170526275e-01 -3.289025139059788272e-02 0.000000000000000000e+00 8.415335376722665739e-01 3.716655285301451173e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.771675196396223229e-01 1.167238041488624549e+04 6.980840284960964345e+04
1.012055826090076049e+00 -1.758693667557563456e-02 0.000000000000000000e+00 1.206177327354468698e+00 1.029792404461007671e-01 0.000000000000000000e+00 2.300000000000004263e+00 1.257244237191383618e-01 3.305969172164156589e+03 1.085754281129249284e+04
1.003481987404136300e+00 -1.930453349285713230e-02 0.000000000000000000e+00 1.225649841518771099e+00 1.684042560276650669e-01 0.000000000000000000e+00 2.400000000000004796e+00 1.920424981569470169e-01 5.918067828069603820e+03 1.190895805238659086e+05
1.054445125311404663e+00 -6.431066286634166962e-02 0.000000000000000000e+00 1.377241693938063394e+00 -1.237202087240282466e+00 0.000000000000000000e+00 -1.999999999999975131e-01 4.335905419023367013e-02 2.587136195510130392e+02 1.451366698905384692e+05
1.026361292899421906e+00 -5.709610408829901562e-02 0.000000000000000000e+00 1.408077974592266912e+00 -1.351447336198327465e+00 0.000000000000000000e+00 -4.999999999999977796e-01 6.515538477371801696e-02 3.833054034796424730e+03 1.933892110900555272e+05
1.026279817356960722e+00 -3.979577473218117584e-02 0.000000000000000000e+00 7.070035110772807663e-01 3.089121260846827144e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.052944230551981081e-01 6.435398709843513643e+03 5.769164204870763206e+04
9.448188870160481034e-01 -3.740592763777736418e-02 0.000000000000000000e+00 -1.213162199819559195e+00 1.072136958381233324e-01 0.000000000000000000e+00 1.900000000000003908e+00 8.953169761463306009e-02 1.235472537811199254e+04 4.358965965940040405e+03
9.770572332886404698e-01 -2.423979289928960418e-02 0.000000000000000000e+00 -1.060173107352623934e+00 3.791691614944831534e-01 0.000000000000000000e+00 2.600000000000004974e+00 5.430729062860987361e-02 8.413635559355876467e+03 8.138245625490127713e+04
9.889497392962554034e-01 -7.828720280784441654e-03 0.000000000000000000e+00 1.787299503591196270e+00 3.619242133252774662e-01 0.000000000000000000e+00 2.700000000000004619e+00 2.553296688178007812e-01 1.291877955760939130e+03 4.384212771785147925e+04
1.082535725279029304e+00 -6.148996378950544878e-02 0.000000000000000000e+00 4.919724744827965179e-01 2.254743307833834975e-01 0.000000000000000000e+00 2.900000000000005684e+00 6.401019598782053954e-02 3.531787330199192365e+04 2.998745295219144900e+05
1.048564652726224233e+00 -2.453052030439992898e-02 0.000000000000000000e+00 6.784720535032570110e-01 2.701475292017695984e-01 0.000000000000000000e+00 2.800000000000005151e+00 4.160907006459363400e-02 1.998421438510059033e+03 3.741428809096483164e+05
9.927206924830166423e-01 -3.466044641039341123e-02 0.000000000000000000e+00 7.427417513847444086e-01 4.407690126873506919e-01 0.000000000000000000e+00 2.900000000000005684e+00 5.805096145023737331e-02 1.005468561172848604e+04 9.841833956164422852e+04
1.092477531563406323e+00 -6.794624828067866162e-02 0.000000000000000000e+00 6.846937559786926419e-01 9.643564777298659074e-02 0.000000000000000000e+00 2.700000000000004619e+00 5.569879972474878899e-02 3.149732938868521160e+04 2.445861101222479774e+05
1.075914524267438610e+00 -5.291481436141905886e-02 0.000000000000000000e+00 1.117061800229717017e+00 -2.504856592408344351e-01 0.000000000000000000e+00 1.900000000000003908e+00 4.742293489101739173e-02 1.161840885605347103e+04 5.190352653628340340e+04
1.037332185369502113e+00 -5.495610694946138214e-02 0.000000000000000000e+00 3.723249507290675164e-01 3.860482103431792655e-01 0.000000000000000000e+00 3.000000000000005329e+00 3.699322677331091935e-02 2.659362653180697816e+04 1.435511975831710151e+05
9.813144457936611165e-01 -4.126060998347236275e-02 0.000000000000000000e+00 7.507305889027187096e-01 4.120431735640802118e-01 0.000000000000000000e+00 2.800000000000005151e+00 2.086502689791225051e-01 9.619063023469672771e+03 2.608253696812326671e+05
9.852036080410948582e-01 -9.227267477193532019e-03 0.000000000000000000e+00 -2.126497253462090065e+00 -8.131207866847950383e-01 0.000000000000000000e+00 3.000000000000029310e-01 5.501072207258445035e-01 9.769115903895411748e+02 3.325391802982128138e+04
9.851716727898041093e-01 -3.829449032656474794e-02 0.000000000000000000e+00 8.731019348913916511e-01 3.497210923327844778e-01 0.000000000000000000e+00 2.700000000000004619e+00 3.045352957935150151e-01 1.099498170795048281e+04 2.392350493333163322e+05
1.021494676609405072e+00 -9.647603615189232276e-03 0.000000000000000000e+00 1.108505020992839762e+00 1.426939715818835164e-01 0.000000000000000000e+00 2.400000000000004796e+00 5.237483718578964803e-02 1.865476529618803852e+03 2.036088292577776519e+04
1.050426118135509013e+00 -3.612863632447348844e-02 0.000000000000000000e+00 8.212331135014543371e-01 1.576785426611280461e-01 0.000000000000000000e+00 2.600000000000004974e+00 6.674310059282229091e-02 1.555578681997925196e+04 1.198645704367957369e+05
1.029294553359771269e+00 -5.918969260513191194e-02 0.000000000000000000e+00 1.323131430086541105e+00 -1.594554672957757546e+00 0.000000000000000000e+00 -9.999999999999982236e-01 5.864524209517243958e-02 6.353685422942011201e+02 3.515463920021583326e+05
8.930080366120027868e-01 -5.475673541843730646e-02 0.000000000000000000e+00 -1.486712327438675985e+00 -3.012897185015118162e-01 0.000000000000000000e+00 9.000000000000034639e-01 6.935472634361450339e-02 5.764306834504892549e+02 2.961030298311632214e+04
1.032778784864491151e+00 -3.510261665148434879e-02 0.000000000000000000e+00 9.873461506651204367e-01 9.438357549310028016e-02 0.000000000000000000e+00 2.400000000000004796e+00 9.284803418513025430e-02 1.248869022692364342e+04 3.477305870748365123e+04
1.003463291305911165e+00 -3.506918446134855288e-02 0.000000000000000000e+00 8.088101133221657912e-01 3.622128157487551348e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.672828225923298773e-01 1.160319673506617391e+03 1.614205685142985603e+05
9.718633875038363845e-01 -1.161457926157122983e-02 0.000000000000000000e+00 -1.729531836821030177e+00 -4.368572407158496373e-01 0.000000000000000000e+00 1.000000000000003553e+00 2.058401505638341178e-01 1.131604701786821749e+02 3.734170315539894364e+04
1.033659900152855693e+00 -7.054185417505677569e-02 0.000000000000000000e+00 3.061345021879362527e-01 3.917882101785643556e-01 0.000000000000000000e+00 3.000000000000005329e+00 4.443560917853408426e-02 2.335781157987350070e+03 2.197298752565709583e+05
9.838365748115190934e-01 -1.235046581770421308e-02 0.000000000000000000e+00 -1.971658734471171570e+00 -8.575977532652218072e-01 0.000000000000000000e+00 2.000000000000028422e-01 4.257158578328563148e-01 1.680125521238776628e+03 3.245555136875405151e+04
1.003874947449235888e+00 -4.402959782742200956e-02 0.000000000000000000e+00 6.342860433087613714e-01 4.107773842273052534e-01 0.000000000000000000e+00 2.900000000000005684e+00 1.127796914368897063e-01 1.559769091154207490e+04 2.841516378485953901e+05
9.452416429673509146e-01 -2.662433427061209820e-02 0.000000000000000000e+00 -1.141007120894630855e+00 1.969739035537927396e-01 0.000000000000000000e+00 2.100000000000004974e+00 5.928670369767465032e-02 9.129931785042443153e+03 3.616737252164623351e+04
1.057917734462237691e+00 -7.513899891862067804e-02 0.000000000000000000e+00 3.037031232483385912e-01 3.330544879102174116e-01 0.000000000000000000e+00 3.000000000000005329e+00 8.377274080305815995e-02 3.762083878273554001e+04 4.019048536203524563e+05
1.082051636151498464e+00 -9.420215173815610354e-02 0.000000000000000000e+00 4.661577730528138064e-01 2.092110380645756940e-01 0.000000000000000000e+00 2.900000000000005684e+00 8.201463453672772075e-02 4.673219832016235159e+04 3.421694571589849656e+05
9.741646564857385782e-01 -2.468808310406945053e-02 0.000000000000000000e+00 -1.207128876617185931e+00 2.363003185317151533e-01 0.000000000000000000e+00 2.300000000000004263e+00 1.415652651804188145e-01 8.332578559056115409e+03 8.579358055856701685e+04
1.122382976151485856e+00 -2.372188440235407578e-02 0.000000000000000000e+00 8.237268471732620556e-01 -2.659219414068680898e-02 0.000000000000000000e+00 2.500000000000005329e+00 2.642637410089441335e-02 9.501908728972308381e+03 1.433739946825428924e+05
9.957564563690467496e-01 -7.522981291588859420e-02 0.000000000000000000e+00 4.423784801861946891e-01 4.213173832438538713e-01 0.000000000000000000e+00 2.900000000000005684e+00 1.456633216970276978e-01 2.000146615513544384e+04 3.332314925144322915e+05
9.438055044244736402e-01 -2.752173323115178830e-02 0.000000000000000000e+00 -1.588745889440437598e+00 -6.333945210515026236e-01 0.000000000000000000e+00 5.000000000000031086e-01 9.150522129528676496e-02 9.874947638325755861e+01 1.444489531131923286e+04
9.933242381158047252e-01 -9.876717127590988257e-03 0.000000000000000000e+00 2.005845608733867635e+00 -7.616865996180784970e-01 0.000000000000000000e+00 5.000000000000031086e-01 3.987925047248181976e-01 6.638938084440129614e+02 3.493158454746915231e+04
9.848831928465981989e-01 -9.129306721430368796e-03 0.000000000000000000e+00 -1.661442357656027324e+00 3.503862910815729870e-01 0.000000000000000000e+00 2.600000000000004974e+00 1.364575718680175465e-01 1.915074302632994204e+03 7.847057714203631622e+04
1.026164535016371060e+00 -6.912218103350478704e-02 0.000000000000000000e+00 1.277483062427569482e+00 -1.652847946374884636e+00 0.000000000000000000e+00 -1.099999999999998312e+00 5.493098246709741256e-02 3.136267262531529923e+03 1.954864572642929561e+05
1.080188096636131023e+00 -3.179473396115273937e-02 0.000000000000000000e+00 1.007981351986727780e+00 -9.245216500465393283e-02 0.000000000000000000e+00 2.200000000000004619e+00 4.016144868928571421e-02 7.596799410855595852e+03 1.203802731146231963e+04
1.088444475565682801e+00 -5.125570808378435150e-02 0.000000000000000000e+00 3.499092269082332840e-01 2.707778278317529708e-01 0.000000000000000000e+00 3.000000000000005329e+00 4.746017328848832484e-02 7.212148619402621080e+03 4.057805975817461149e+05
1.045667911090898405e+00 -3.074260278828416793e-02 0.000000000000000000e+00 1.063823727659725993e+00 -2.588890595232237746e-02 0.000000000000000000e+00 2.200000000000004619e+00 6.581898000875915922e-02 8.619474017425085549e+03 4.005085552946083044e+04
1.029527180057872471e+00 -3.374993247330156793e-02 0.000000000000000000e+00 1.471015721769815210e+00 -7.388944832461831203e-01 0.000000000000000000e+00 7.000000000000032863e-01 8.006218122731792453e-02 2.094417079506300070e+03 1.847909398190467982e+04
9.915609658402898541e-01 -6.980281345301458940e-03 0.000000000000000000e+00 -1.979611725625004093e+00 8.126214753245201983e-02 0.000000000000000000e+00 2.100000000000004974e+00 7.922861846268584030e-01 6.312147567618044377e+02 3.930106105944736555e+03
9.627283611898476146e-01 -4.351106176629147143e-02 0.000000000000000000e+00 -1.505454774956671349e+00 -1.571819461478827451e+00 0.000000000000000000e+00 -1.299999999999998490e+00 5.585095686331983944e-02 1.690536908435451323e+03 2.734432202521556756e+05
1.083683729076116542e+00 -5.022459942043688667e-03 0.000000000000000000e+00 6.231970990171709079e-01 2.052945539338049685e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.148867347235111441e-02 4.692003349044176503e+03 3.709672986704664654e+05
1.006679180842225962e+00 -2.325273857844647324e-02 0.000000000000000000e+00 9.129436661382434037e-01 3.624073126223192887e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.129920292750086902e-01 8.952908369437967849e+03 1.202050015885186440e+05
1.000713304918432023e+00 -2.320694650642159476e-02 0.000000000000000000e+00 1.612158404224925956e+00 -1.438352970605273340e+00 0.000000000000000000e+00 -7.999999999999980460e-01 1.749255093702007935e-01 1.094220784012707554e+03 2.933767449244685704e+05
1.067205034766937954e+00 -4.768162510873422827e-02 0.000000000000000000e+00 9.649529565811455489e-01 -3.486738491287422886e-02 0.000000000000000000e+00 2.300000000000004263e+00 5.674295548839821540e-02 1.566874924703040779e+04 1.136272392684247170e+05
9.945138433172855397e-01 -1.307954079733550205e-02 0.000000000000000000e+00 1.284598133327975455e+00 3.961424871228065858e-01 0.000000000000000000e+00 2.800000000000005151e+00 1.281340262904978322e-01 3.758587607283712259e+03 2.195645160485062297e+04
9.890862017303315712e-01 -7.808325833365215886e-03 0.000000000000000000e+00 2.215730172934729847e+00 -1.309950159337071263e+00 0.000000000000000000e+00 -5.999999999999978684e-01 6.192958935240113760e-01 4.121325458367106194e+02 2.075229930913796707e+05
9.965258394731607572e-01 -1.388507058844738740e-02 0.000000000000000000e+00 1.414474920973708638e+00 1.877556652747479071e-01 0.000000000000000000e+00 2.400000000000004796e+00 2.636316294030173202e-01 3.710929379562060149e+03 4.998692105188023561e+04
9.779695331758180288e-01 -1.711257751969527327e-02 0.000000000000000000e+00 -1.760773135387152522e+00 -1.407595875594729318e+00 0.000000000000000000e+00 -8.999999999999981348e-01 2.788054451810542678e-01 3.857190435310074577e+02 1.581262327955716173e+05
1.010514152519739639e+00 -4.860453760522113337e-02 0.000000000000000000e+00 1.296457384422401438e+00 -1.767926714097486363e+00 0.000000000000000000e+00 -1.399999999999998579e+00 8.478623009692694279e-02 2.045845154907088045e+03 2.793646322409904678e+05
9.805877783827463556e-01 -1.076592192577535689e-02 0.000000000000000000e+00 -1.916314624552914792e+00 -5.007582323381752909e-01 0.000000000000000000e+00 9.000000000000034639e-01 3.617261480142857644e-01 1.056013760872537205e+03 3.101806172195894032e+04
9.888336980208531912e-01 -1.124961301093794011e-02 0.000000000000000000e+00 -1.761164757638684408e+00 4.236686706905140598e-02 0.000000000000000000e+00 2.000000000000004441e+00 5.572175596549683307e-01 2.561962833389269690e+03 5.282696496181959083e+04
9.310892049438357354e-01 -2.065905221553147875e-02 0.000000000000000000e+00 -1.102307045431713206e+00 2.206219486994561718e-01 0.000000000000000000e+00 2.100000000000004974e+00 3.586992774089404340e-02 7.226842769942357336e+03 4.252720736954238237e+04
9.729467241267452104e-01 -1.543226003592561291e-02 0.000000000000000000e+00 -1.702372097259363226e+00 -4.322868080299722138e-01 0.000000000000000000e+00 1.000000000000003553e+00 2.257016697809219874e-01 1.731842688071053999e+03 1.651436387353764076e+04
9.811899953753835391e-01 -1.495745727466765013e-02 0.000000000000000000e+00 -1.355651572333470334e+00 3.132110695870620187e-01 0.000000000000000000e+00 2.500000000000005329e+00 1.411058493138034331e-01 4.363020754099165970e+03 3.565098768560354074e+04
1.025494216347056842e+00 -2.173419611550141822e-02 0.000000000000000000e+00 7.814376085879416456e-01 3.226788737040367505e-01 0.000000000000000000e+00 2.800000000000005151e+00 5.330294919900074868e-02 1.018866653578389014e+04 1.706441574019924738e+05
9.758750482721270103e-01 -1.116634234967545970e-02 0.000000000000000000e+00 -1.485900322288909781e+00 1.681929207486072830e-01 0.000000000000000000e+00 2.200000000000004619e+00 1.380634962154352885e-01 2.321302368256098816e+03 1.072106978571269792e+03
1.078236976580352113e+00 -9.500108241795871683e-03 0.000000000000000000e+00 9.171791858850246726e-01 2.652614346981313834e-02 0.000000000000000000e+00 2.400000000000004796e+00 2.565753161848399397e-02 2.815464525867467273e+03 1.437728336478551137e+04
1.100306496066969730e+00 -4.093100487644778934e-02 0.000000000000000000e+00 6.068705399531812983e-01 1.479682680275015705e-01 0.000000000000000000e+00 2.800000000000005151e+00 4.069199641662592931e-02 2.523595540023196372e+04 2.631736329469828634e+05
9.789321229091045851e-01 -1.373153255004478171e-02 0.000000000000000000e+00 -1.838754794810744331e+00 -5.957999755894803906e-01 0.000000000000000000e+00 7.000000000000032863e-01 3.129343545423482476e-01 1.655670755102989915e+03 1.232263167960428473e+04
9.878494844133424158e-01 -2.992068379902909289e-02 0.000000000000000000e+00 -1.017612086796529480e+00 3.580563677820413071e-01 0.000000000000000000e+00 2.600000000000004974e+00 1.376376916599012790e-01 8.685787160700854656e+03 3.527722818587616348e+04
9.894211084446005167e-01 -1.118268604698556198e-02 0.000000000000000000e+00 1.508460502675105674e+00 3.578377037436786812e-01 0.000000000000000000e+00 2.700000000000004619e+00 2.620093160529454179e-01 2.570616615282358907e+03 1.369066549914458301e+05
1.080557865816972996e+00 -6.735658179227894948e-02 0.000000000000000000e+00 3.299250950723995324e-01 2.828494174420557727e-01 0.000000000000000000e+00 3.000000000000005329e+00 6.780386983229318154e-02 2.694685247244370657e+03 2.297124294796003960e+05
9.576538018996815227e-01 -3.126854458849172985e-02 0.000000000000000000e+00 -1.620990525677158400e+00 -6.969037352747320391e-01 0.000000000000000000e+00 4.000000000000030198e-01 1.217997196766352763e-01 3.393673118176658591e+03 2.328902686283496223e+04
9.711180503659332386e-01 -2.480537106593404609e-02 0.000000000000000000e+00 -1.673912507523085846e+00 -1.289404056311582725e+00 0.000000000000000000e+00 -6.999999999999979572e-01 1.786952703781618801e-01 1.033449438620948513e+03 2.483788536211466126e+05
9.831753939592148273e-01 -5.342509835851617928e-02 0.000000000000000000e+00 6.658699330683434114e-01 4.016961158069387583e-01 0.000000000000000000e+00 2.800000000000005151e+00 2.386107363918639479e-01 1.372459871441552059e+04 2.934388011556523852e+05
9.817433387413607715e-01 -1.879278401025190684e-02 0.000000000000000000e+00 -1.397929961772750307e+00 1.651122422149399471e-01 0.000000000000000000e+00 2.200000000000004619e+00 2.529714208115931839e-01 5.638173359956525019e+03 2.695443468255703920e+04
1.021554380471459744e+00 -3.254843977936307253e-02 0.000000000000000000e+00 1.171570094254356542e+00 -3.207419250408900108e-02 0.000000000000000000e+00 2.100000000000004974e+00 1.164859183310714835e-01 9.658508045306767599e+03 1.021616753336614784e+04
9.454486658714111869e-01 -5.427057289088211417e-02 0.000000000000000000e+00 -1.570783214671895189e+00 -1.281477475898298524e+00 0.000000000000000000e+00 -7.999999999999980460e-01 8.109556232572711076e-01 2.366415220856254109e+03 1.523923274694713182e+05
9.814144099855480752e-01 -1.319385782015542775e-02 0.000000000000000000e+00 1.425701584552828471e+00 2.729134311283716863e-01 0.000000000000000000e+00 2.500000000000005329e+00 5.257418868538241696e-01 2.181586224411967123e+03 1.591974974680732994e+05
1.057941210903263318e+00 -3.268430883555566852e-02 0.000000000000000000e+00 1.158120078185101764e+00 -1.967597272232672889e-01 0.000000000000000000e+00 1.900000000000003908e+00 5.277277091753288657e-02 5.739778739286341988e+03 5.477532771328855233e+03
9.876326819678208357e-01 -6.208409742311938283e-03 0.000000000000000000e+00 -2.429913691509226759e+00 -8.711446823457466015e-01 0.000000000000000000e+00 2.000000000000028422e-01 8.565726404356969192e-01 4.109500945298850070e+02 3.001410949424150749e+04
1.104515620653560459e+00 -3.345347624119091728e-02 0.000000000000000000e+00 5.029057720360857742e-01 1.920318358537945747e-01 0.000000000000000000e+00 2.900000000000005684e+00 3.380401218184739265e-02 2.410416801814721475e+04 9.882062738368214923e+04
9.685449509204853147e-01 -1.563250299079395333e-02 0.000000000000000000e+00 -1.346168985352284020e+00 1.370305977643876960e-01 0.000000000000000000e+00 2.100000000000004974e+00 1.117797555852869384e-01 3.920243439224624126e+03 1.483725926797290231e+04
9.898452539222255542e-01 -9.389357323070817579e-03 0.000000000000000000e+00 2.099919502733880172e+00 -7.572887563322550086e-01 0.000000000000000000e+00 5.000000000000031086e-01 5.523505879576793287e-01 1.223907705926968674e+03 1.197391516961197703e+04
9.285358181671907740e-01 -3.153763576949995817e-02 0.000000000000000000e+00 -1.540673270580132925e+00 -5.003406293566693419e-01 0.000000000000000000e+00 7.000000000000032863e-01 7.917505495278560901e-02 4.079536023037090899e+02 3.610246450841713522e+04
9.979652154539182529e-01 -2.635238031518777682e-02 0.000000000000000000e+00 1.002723466010487341e+00 3.276134534606590654e-01 0.000000000000000000e+00 2.700000000000004619e+00 2.171044159475729596e-01 9.092616596159474284e+03 1.625583445011877629e+05
