# t_departure_s x_departure_km y_departure_km z_departure_km vx_departure_km_s vy_departure_km_s vz_departure_km_s t_maneuver_s dx_maneuver_km dy_maneuver_km dz_maneuver_km dvx_maneuver_km_s dvy_maneuver_km_s dvz_maneuver_km_s tof_s DV1_km_s DV2_km_s DVtotal_km_s E_SOI_km2_s2 h_moon_km
-4.288628182267844677e+06 -8.525107613833417417e+03 -4.843312580589416939e+03 0.000000000000000000e+00 -1.066801788791747807e+00 1.089007840761183665e+01 0.000000000000000000e+00 -3.026285185593769886e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.563696149279986791e-03 -1.628407697749709171e-02 0.000000000000000000e+00 1.262342996674074791e+06 3.163439333577555690e+00 1.839858839004350835e-02 3.181837921967599403e+00 7.002655684437528172e-02 2.913448641855698952e+03
-3.254761842322160490e+06 -1.421958983305678885e+03 7.628613647455924365e+03 0.000000000000000000e+00 7.436458226176486441e+00 8.064659133618336639e+00 0.000000000000000000e+00 -2.094052796080875443e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.470203661398660211e-01 -1.987181480067495010e-01 0.000000000000000000e+00 1.160709046241284814e+06 3.183571752455068182e+00 2.471920112122005242e-01 3.430763763667268762e+00 6.984272220673630460e-02 4.381162039847154119e+03
-4.267790991249657236e+06 -5.808405439820244283e+03 -9.502457715599657604e+03 0.000000000000000000e+00 8.602298132689611521e+00 -6.776035818326684890e+00 0.000000000000000000e+00 -3.626140151722991839e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.739176488850060931e-01 3.712629252047209838e-01 0.000000000000000000e+00 6.416508395266653970e+05 3.153054031915191402e+00 6.020249974513168789e-01 3.755079029366508170e+00 6.968503284403938791e-02 1.862316805477910020e+04
-3.546821957849287894e+06 -4.760601618600967413e+02 -4.239568906776699805e+03 0.000000000000000000e+00 6.804327111664230543e+00 -8.537471837673258790e+00 0.000000000000000000e+00 -3.042416369798620697e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.629223764941839070e-01 4.516758897549569829e-01 0.000000000000000000e+00 5.044055880506673711e+05 3.141263857523162617e+00 5.794167418586713136e-01 3.720680599381833709e+00 6.949530878044020421e-02 1.264824349564292788e+04
-4.590101120976006612e+06 -1.086788606185971366e+04 -2.807250579975576784e+03 0.000000000000000000e+00 -2.075183779759574243e+00 1.073729234505341168e+01 0.000000000000000000e+00 -3.990779943516365252e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.650087797577665993e-02 -7.611677114449007242e-02 0.000000000000000000e+00 5.993211774596412433e+05 3.163368540088833392e+00 8.059813510838623185e-02 3.243966675197219818e+00 6.931202766865376952e-02 2.944475332786246781e+03
-4.136351279780059122e+06 -6.609849225132684296e+03 -5.876856772410376834e+03 0.000000000000000000e+00 -2.041082621328487168e+00 1.075358666916377892e+01 0.000000000000000000e+00 -3.233364573525808752e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.448889173515864992e-03 -7.982305635065406468e-02 0.000000000000000000e+00 9.029867062542502536e+05 3.162952180013148151e+00 7.989752913382797139e-02 3.242849709146976345e+00 6.915377789073125225e-02 2.203091118020630802e+03
-4.494687662279581651e+06 -6.747320644779667418e+03 3.348937745740298396e+03 0.000000000000000000e+00 -9.856089379712649645e+00 -4.773368143854658463e+00 0.000000000000000000e+00 -3.640770760652973317e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.449559174412982765e-01 1.691677432841461048e-01 0.000000000000000000e+00 8.539169016266083345e+05 3.167297640373064826e+00 3.842034751868058651e-01 3.551501115559870581e+00 6.897937107886609187e-02 9.110594308455634746e+03
-1.649607169665781781e+06 -5.077606326008713040e+03 -5.277141404848967795e+03 0.000000000000000000e+00 -1.398795839467925406e+00 1.086721643367165058e+01 0.000000000000000000e+00 -3.661403670682433294e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.418528550957587342e-03 -3.870147853303940177e-02 0.000000000000000000e+00 1.283466802597538335e+06 3.169063711600957678e+00 3.872746653078654178e-02 3.207791178131744303e+00 6.880997116892710597e-02 3.872590542318978351e+03
-3.508657883405923378e+06 1.049614538002462268e+03 -5.165078054213336145e+03 0.000000000000000000e+00 9.131940690474747768e+00 -6.058302480542423929e+00 0.000000000000000000e+00 -2.193841051859720144e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.601957872804024352e-01 1.793140527031478748e-01 0.000000000000000000e+00 1.314816831546203233e+06 3.181345987458588542e+00 3.159990145796276462e-01 3.497345002038215966e+00 6.865128089721030114e-02 2.069431697938558864e+04
-2.488231064876431599e+06 -1.082914471960648916e+04 2.934746206375031761e+03 0.000000000000000000e+00 2.279928861099384640e+00 1.066526692040923940e+01 0.000000000000000000e+00 -2.030278346898906864e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.353207035481475695e-02 -3.266200885947569965e-01 0.000000000000000000e+00 4.579527179775247932e+05 3.133603982452484171e+00 3.327416508903207060e-01 3.466345633342804877e+00 6.846529323219943675e-02 5.118505826641444969e+02
-3.700580715340723284e+06 -1.715712498218024166e+03 8.334699388731753515e+02 0.000000000000000000e+00 -4.734449475836202126e+00 -9.859645565983882420e+00 0.000000000000000000e+00 -2.954632716218734160e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.983546666377118073e-02 1.157517166256325780e-01 0.000000000000000000e+00 7.459479991219893564e+05 3.164588279754932287e+00 1.303025056269142556e-01 3.294890785381846321e+00 6.828724347213814549e-02 9.230526760595928863e+03
-8.303535185459381901e+05 -3.752779281378890573e+03 3.156361883941143788e+03 0.000000000000000000e+00 -9.525170877341988529e-01 1.089834290606399136e+01 0.000000000000000000e+00 -3.012404864301223424e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.269608290479308510e-02 -7.634432502322122116e-02 0.000000000000000000e+00 5.291130321158159059e+05 3.146127800129058905e+00 7.739280641233151070e-02 3.223520606541390610e+00 6.809635909200756343e-02 1.574370303993718153e+03
-4.384274163965006359e+06 -2.389445433907181723e+03 -1.014872544860823473e+04 0.000000000000000000e+00 1.092764374263753169e+01 1.011539190607988026e+00 0.000000000000000000e+00 -4.170848976500747725e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.584494752325684042e-01 -2.069757261268843074e-01 0.000000000000000000e+00 2.134251874642588664e+05 3.180162225987709590e+00 5.030058374877655059e-01 3.683168063475474874e+00 6.792677892251677840e-02 5.178082411474405262e+02
-3.836249230448047630e+06 -3.263653994137901009e+03 -2.428830424361504811e+03 0.000000000000000000e+00 1.535766658054261491e+00 1.082907722065684553e+01 0.000000000000000000e+00 -3.308393337269301061e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.591696910270318122e-02 -2.790747012448816511e-01 0.000000000000000000e+00 5.278558931787468027e+05 3.142090726704001913e+00 2.828269027629771726e-01 3.424917629466979196e+00 6.777238188593356916e-02 3.968442271427275045e+02
-3.767803590563606005e+06 9.126976073653426283e+03 1.153707284713185345e+03 0.000000000000000000e+00 -6.491315625122807020e+00 8.782181557903511404e+00 0.000000000000000000e+00 -3.348158582053352147e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.804923293756261510e-02 -8.378429213306347323e-02 0.000000000000000000e+00 4.196450085102540324e+05 3.132687293325484124e+00 9.658434859813816442e-02 3.229271641923622482e+00 6.758734228585318304e-02 2.335755126201629082e+03
-2.516600437506919727e+06 4.029210141243355565e+02 -2.717936699672030045e+03 0.000000000000000000e+00 7.766109115332941570e+00 7.705072902970050208e+00 0.000000000000000000e+00 -1.652883665269139688e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.924218374535508036e-01 -3.828693718103961530e-01 0.000000000000000000e+00 8.637167722377800383e+05 3.166276793033364623e+00 5.482552821276858168e-01 3.714532075161050440e+00 6.739541105093951878e-02 3.725322560528216127e+04
-3.383773364552642219e+06 8.396504234289324813e+03 6.980120374524367435e+03 0.000000000000000000e+00 8.780042057923179044e+00 -6.557853054402345450e+00 3.854849741228582979e-15 -2.348775448990032542e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.701617696486416698e-01 2.750371334702035320e-01 9.464512421259343116e-17 1.034997915562609443e+06 3.197222015323818667e+00 4.611563297808245476e-01 3.658378345104643437e+00 6.722661024674560226e-02 1.170006941635303065e+03
-3.515913386884664651e+06 -1.788567321449465453e+03 -1.032830460406722523e+03 0.000000000000000000e+00 -2.109744477902311566e+00 1.074650180062476323e+01 0.000000000000000000e+00 -2.814328928018403240e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.176331547328972715e-02 -1.788863837327190898e-01 0.000000000000000000e+00 7.015844588662612950e+05 3.153798811403885960e+00 1.816844696027300754e-01 3.335483281006616174e+00 6.704849152902338238e-02 1.120959884480399523e+03
-1.196457027576202527e+06 -1.838127399995471706e+03 7.642590315206431342e+02 0.000000000000000000e+00 -1.668411842896305952e+00 -1.080437151940454399e+01 0.000000000000000000e+00 -8.253164011784174363e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.016976416533246885e-01 2.358924538477485122e-01 0.000000000000000000e+00 1.188203863564418396e+06 3.159352981363827251e+00 3.829709085054504025e-01 3.542323889869277487e+00 6.689438713681504500e-02 6.407191339742721539e+02
-2.342343427848718595e+06 -5.188877214948370238e+02 -5.287946748838143321e+03 0.000000000000000000e+00 8.502321366498902577e+00 6.885988140123771473e+00 0.000000000000000000e+00 -1.548218539846967673e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.562252808146137206e-01 -3.472635727041899489e-01 0.000000000000000000e+00 7.941248880017510382e+05 3.162963552136540013e+00 5.733528545160051504e-01 3.736316406652544941e+00 6.671850040542605387e-02 3.371116918920041644e+04
-3.588272870560332201e+06 8.827569719704870295e+03 -5.714508884560457773e+03 0.000000000000000000e+00 8.400509981869513254e+00 7.061446504018424442e+00 0.000000000000000000e+00 -2.405422165616369341e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.504361480646195903e-01 -2.965355390209443720e-01 0.000000000000000000e+00 1.182850704943962628e+06 3.179730357810702124e+00 4.590629801811620947e-01 3.638793337991864441e+00 6.653642681080124133e-02 4.813628915471077926e+04
-3.949935870071150362e+06 6.750656253688140396e+02 2.249645204781297707e+03 0.000000000000000000e+00 1.074021768053088444e+01 2.292193093531828652e+00 0.000000000000000000e+00 -2.564483144752573222e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.281981055774383371e-01 -9.986168761408649452e-02 0.000000000000000000e+00 1.385452725318576908e+06 3.185426063849449818e+00 3.430544463459885840e-01 3.528480510195438402e+00 6.636638896999857984e-02 2.949697520264321611e+03
-3.729634682069648523e+06 1.339586817047055320e+03 -8.299609211650224097e+03 0.000000000000000000e+00 9.995228046627346430e+00 -4.516867608355240371e+00 0.000000000000000000e+00 -2.469946902435772587e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.138687945232926380e-01 1.436381798108740671e-01 0.000000000000000000e+00 1.259687779633875936e+06 3.181761226795269071e+00 3.451746614033044946e-01 3.526935888198573732e+00 6.619396486844177085e-02 2.488997428568901523e+04
-2.399301554678266402e+06 -1.121898858772391759e+04 5.007146981261161045e+02 0.000000000000000000e+00 2.220588811620261005e-02 1.090582263985482570e+01 0.000000000000000000e+00 -1.958250733705153922e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.981258938648251700e-03 -7.739265286549673606e-02 0.000000000000000000e+00 4.410508209731125971e+05 3.133153602981635366e+00 7.755279271678837405e-02 3.210706395698423865e+00 6.604962213980142272e-02 1.751071658025433067e+02
-4.500844275094572455e+06 -1.023367347657163918e+04 -4.414988198803402156e+03 0.000000000000000000e+00 3.204379140891511657e+00 -1.049170487117457107e+01 0.000000000000000000e+00 -3.460326583849873394e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.388391158544139248e-02 9.373718130480254707e-02 0.000000000000000000e+00 1.040517691244699294e+06 3.172725157424379550e+00 9.967335964689578998e-02 3.272398517071275492e+00 6.591381618598345093e-02 8.649570536922656174e+03
-4.525713535311941989e+06 -1.044950365354422684e+04 -3.944984149898928990e+03 0.000000000000000000e+00 -2.774817506789076127e+00 1.058869453611638711e+01 0.000000000000000000e+00 -2.747178184467977379e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.658926688327792220e-04 -1.735205975109313514e-02 0.000000000000000000e+00 1.778535350843964843e+06 3.173036647789275744e+00 1.736128486368866339e-02 3.190397932652964563e+00 6.573194247166055937e-02 2.071470109909654184e+03
-3.081140510912307538e+06 -2.427292066280934705e+03 -7.952945381197778261e+02 0.000000000000000000e+00 8.557888241932044338e+00 -6.833962797251492027e+00 0.000000000000000000e+00 -1.879845675593204331e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.523578985171073263e-01 2.236001913253732598e-01 0.000000000000000000e+00 1.201294835319102975e+06 3.178574251152721075e+00 3.371669534588379036e-01 3.515741204611559034e+00 6.556042365486772217e-02 1.845823947867513198e+04
-4.308674493253288791e+06 -8.167974093982997147e+03 -6.884576716273609236e+03 0.000000000000000000e+00 4.645351672220039418e+00 -9.924203484872023751e+00 0.000000000000000000e+00 -3.518849019569797907e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.276095161615077300e-01 2.641539122042949606e-01 0.000000000000000000e+00 7.898254736834913492e+05 3.162268978914281270e+00 2.933623662772859020e-01 3.455631345191567227e+00 6.539508122429676940e-02 1.317207663709378539e+04
-1.789097104154788889e+06 -6.304468271036643273e+03 -7.270687844333405337e+03 0.000000000000000000e+00 4.383317590139492737e+00 -1.003204151538203348e+01 0.000000000000000000e+00 -1.099921676479599904e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.111098815658348171e-01 2.463450212367822023e-01 0.000000000000000000e+00 6.891754276751889847e+05 3.156838434057899878e+00 2.702429930076347131e-01 3.427081427065534758e+00 6.525021985983291140e-02 8.951461706473362938e+03
-2.258618996205371339e+06 -9.998709298151785333e+03 2.415532857755126315e+03 0.000000000000000000e+00 6.021815343639422835e+00 9.141779795362918293e+00 0.000000000000000000e+00 -1.296121893668832723e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.142037261254602448e-01 -1.558499425440122432e-01 0.000000000000000000e+00 9.624971025365386158e+05 3.169697949891254751e+00 1.932141186660825960e-01 3.362912068557337264e+00 6.505906751084851447e-02 2.573646911026055932e+03
-4.162108413032227661e+06 -6.720741713790506765e+03 -2.617769430476368143e+03 0.000000000000000000e+00 3.355044068786169120e+00 1.042044430726934223e+01 0.000000000000000000e+00 -3.302015892351104412e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.343700806125354807e-02 -6.855793561486656085e-02 0.000000000000000000e+00 8.600925206811231328e+05 3.159235091353847391e+00 7.627728393080421276e-02 3.235512375284651743e+00 6.488607886065066166e-02 1.582285539943394497e+03
-2.666922821705731563e+06 -8.718722885928822507e+03 -9.168772705282844981e+01 0.000000000000000000e+00 6.035143689956743884e+00 -9.158077532237557605e+00 0.000000000000000000e+00 -1.395910149447677657e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.141495015993501672e-01 2.014055274986215893e-01 0.000000000000000000e+00 1.271012672258053673e+06 3.184675599327600359e+00 2.315044172848070292e-01 3.416180016612407222e+00 6.471195886739457281e-02 1.173676567130824878e+04
-4.157619915224944707e+06 -6.001564435898408192e+03 -8.114489392729947213e+03 0.000000000000000000e+00 5.813408677526243906e+00 -9.289341447691178644e+00 0.000000000000000000e+00 -3.329026247298762202e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.613497092073686301e-01 2.521565021861472689e-01 0.000000000000000000e+00 8.285936679261825047e+05 3.165639493359742929e+00 2.993603685460968222e-01 3.464999861905839751e+00 6.457827789004412511e-02 1.132430416589098604e+04
-4.343598881268194877e+06 -6.662342963445858913e+03 -9.050365383485528582e+03 0.000000000000000000e+00 8.558242390755804507e+00 -6.831897757169087981e+00 0.000000000000000000e+00 -3.704545209834941663e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.713812668541087492e-01 3.742099598196883536e-01 0.000000000000000000e+00 6.390536714332533302e+05 3.152892735670626223e+00 6.018582829613938756e-01 3.754751018632020099e+00 6.441708918409350115e-02 2.029989012199317222e+04
-4.294336577135734260e+06 -8.504536670547020549e+03 -5.416735527689477749e+03 0.000000000000000000e+00 2.047087389559671511e+00 -1.073459078921733223e+01 0.000000000000000000e+00 -3.824591231824529823e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.466970729763555803e-02 2.250612360994483085e-01 0.000000000000000000e+00 4.697453453112044954e+05 3.135108142673031395e+00 2.294513951682753405e-01 3.364559537841306902e+00 6.424399578815749579e-02 4.680974418502970366e+03
-2.098375892428104300e+06 -9.923649056788177404e+03 -1.146783278697706919e+03 0.000000000000000000e+00 3.040363717702891933e+00 1.048048219484650545e+01 0.000000000000000000e+00 -1.662262260737075936e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.861231252590927476e-01 -6.594215104127653104e-01 0.000000000000000000e+00 4.361136316910284222e+05 3.134065877682575607e+00 6.851850451894471172e-01 3.819250922872022613e+00 6.410145357676338973e-02 2.128924580387634933e+02
-4.465088238590968773e+06 -8.917399545293377741e+03 1.101654018701342466e+03 0.000000000000000000e+00 6.606770932999957324e+00 8.700177148242710601e+00 0.000000000000000000e+00 -3.960018150381533429e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.847108382620651690e-01 -3.724826445364916028e-01 0.000000000000000000e+00 5.050700882094353437e+05 3.142062753993021484e+00 4.688321468337961484e-01 3.610894900826817633e+00 6.394642718132333148e-02 6.932195693182246714e+02
-1.485274003333423287e+06 -3.321919036077098554e+03 -4.308269298202225400e+03 0.000000000000000000e+00 -1.491735729129406884e+00 1.085610035757570202e+01 0.000000000000000000e+00 -3.995281669340974768e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.331054108665993718e-03 -6.240992164444597590e-02 0.000000000000000000e+00 1.085745836399325868e+06 3.165380546998906919e+00 6.256002197376595020e-02 3.227940568972672786e+00 6.378547272633916521e-02 3.413130997313646276e+03
-4.352241304182767868e+06 -8.352189536319467152e+03 -5.388240471641161093e+02 0.000000000000000000e+00 -5.454260334459901216e+00 -9.484797968575390925e+00 0.000000000000000000e+00 -3.699668340191614348e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.537894767495760484e-01 2.735500681184798721e-01 0.000000000000000000e+00 6.525729639911535196e+05 3.154721670865503480e+00 3.138165752896640570e-01 3.468538246155167482e+00 6.364609610900726078e-02 5.463630587042864136e+03
-2.178680565047352575e+06 -8.242454919438425350e+03 3.014219976969618074e+03 0.000000000000000000e+00 8.558308183773704059e+00 6.814975490947903225e+00 0.000000000000000000e+00 -1.487820385033456143e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.667211575785491173e-01 -2.832163573502148868e-01 0.000000000000000000e+00 6.908601800138964318e+05 3.157227286607559247e+00 4.633529027495950636e-01 3.620580189357154310e+00 6.350589212721130528e-02 1.088596532025378337e+03
-4.427408661709501408e+06 -8.439347812026970132e+03 -7.426136614339185144e+03 0.000000000000000000e+00 6.980308816876463318e+00 -8.453948069025559064e+00 0.000000000000000000e+00 -3.563866277815892827e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.536875241231275613e-01 3.010992474585506562e-01 0.000000000000000000e+00 8.635423838936089305e+05 3.165370690841161849e+00 3.937234012804267103e-01 3.559094092121588560e+00 6.332753116469319599e-02 1.432410419859975627e+04
-3.079230337925522123e+06 -4.615786329121887320e+03 2.288798678549478609e+03 0.000000000000000000e+00 3.474383217642512456e+00 -1.036660231119704356e+01 0.000000000000000000e+00 -2.221976838263529819e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.653026563371529090e-02 7.491206149236900869e-02 0.000000000000000000e+00 8.572534996619921876e+05 3.155615193124254869e+00 7.671418798995179034e-02 3.232329381114206868e+00 6.316944870003247947e-02 6.384483036161036580e+03
-1.414043324433601927e+06 -2.465613844339134175e+03 -4.808409760447286317e+03 0.000000000000000000e+00 -3.444690132703424279e+00 1.040056627810264978e+01 0.000000000000000000e+00 -5.131967440054885810e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.074700160095359236e-02 -1.836781613556549841e-01 0.000000000000000000e+00 9.008465804281132296e+05 3.163401628733028215e+00 1.905595054844581027e-01 3.353961134217486428e+00 6.302317585286543178e-02 2.564577339094454146e+03
-4.461509236269732937e+06 2.124704148882023674e+03 -6.059329296917278043e+03 0.000000000000000000e+00 5.218531858769244636e+00 9.609472856668864083e+00 0.000000000000000000e+00 -3.756690200636669062e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.631540906431947269e-01 -4.524620385453472782e-01 0.000000000000000000e+00 7.048190356330642244e+05 3.154435328648222292e+00 5.234233198347758576e-01 3.677858648482998039e+00 6.288178925005689923e-02 2.478835763700173266e+04
-1.856443109494188800e+06 -7.177268549632873146e+03 -7.043009097236524212e+03 0.000000000000000000e+00 4.212496599289890398e+00 -1.011021550101297706e+01 0.000000000000000000e+00 -1.117553435959320515e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.360985498535251415e-02 2.162958210860460584e-01 0.000000000000000000e+00 7.388896735348681686e+05 3.159998005743521521e+00 2.356834469572811896e-01 3.395681452700802794e+00 6.273461799845077291e-02 8.778809897008935877e+03
-3.833263747135315556e+06 -2.678427898684611137e+03 -6.126726878939098242e+03 0.000000000000000000e+00 4.669820416801095497e+00 -9.896963471536190937e+00 0.000000000000000000e+00 -3.094936504419065081e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.053739908853985330e-01 2.177312760098621680e-01 0.000000000000000000e+00 7.383272427162504755e+05 3.161942671375155278e+00 2.418896163707711378e-01 3.403832287745926610e+00 6.256799362869500114e-02 9.752152800130539617e+03
-3.509345913579981774e+06 3.158879977090410648e+03 -6.078694551759680508e+03 0.000000000000000000e+00 1.066949154312443682e+01 -2.508231998248618755e+00 0.000000000000000000e+00 -2.337896278247226030e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.769694766653309825e-01 9.042026554327037280e-02 0.000000000000000000e+00 1.171449635332755744e+06 3.178554786349562455e+00 3.876619800267354643e-01 3.566216766376297809e+00 6.241282314787588437e-02 2.813277290650472787e+04
-4.224702710466753691e+06 -7.584461360265226176e+03 -6.203299618858094618e+03 0.000000000000000000e+00 2.880798648041471122e+00 -1.057719568969210044e+01 0.000000000000000000e+00 -3.351910020240527112e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.754158431076195873e-02 8.528256316156102024e-02 0.000000000000000000e+00 8.727926902262270451e+05 3.170845580279866294e+00 8.961949813379035956e-02 3.260465078413656848e+00 6.227052366361192359e-02 7.917254681780802457e+03
-2.983599462810896337e+06 -4.900818786441911470e+03 8.408952727740538649e+02 0.000000000000000000e+00 6.380693445964755739e+00 -8.873174010718463123e+00 0.000000000000000000e+00 -2.067792728770652786e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.496026040156026360e-01 2.209054632932351270e-01 0.000000000000000000e+00 9.158067340402434347e+05 3.152552054061082742e+00 3.333176917659316230e-01 3.485869745827014476e+00 6.210321554345120398e-02 7.889839637833395500e+03
-1.990710167906020768e+06 -8.789024433106313154e+03 -6.140109915559613000e+03 0.000000000000000000e+00 3.829221947173953478e+00 -1.027008856156768957e+01 0.000000000000000000e+00 -1.139686921263650758e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.442369226697466922e-02 1.611512945379077744e-01 0.000000000000000000e+00 8.510232466423701262e+05 3.165262107303484118e+00 1.735515826967687358e-01 3.338813690000252965e+00 6.197248980256758050e-02 8.384126326407369561e+03
-1.809456895954614738e+06 5.594680614512204556e+03 -2.211645905826016133e+03 0.000000000000000000e+00 -4.039442796148574821e+00 1.016414049457062241e+01 0.000000000000000000e+00 -1.090167937192945974e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.368305895466597810e-01 -6.343009141360681502e-01 0.000000000000000000e+00 7.192889587616687641e+05 3.157738541962553658e+00 6.770719148058573778e-01 3.834810456768411147e+00 6.182803087302592149e-02 4.815005549884815264e+04
-3.468358492295778356e+06 -1.961752409841122471e+03 1.348352256493182949e+03 0.000000000000000000e+00 8.670839633887681419e-01 1.090012194807782642e+01 0.000000000000000000e+00 -2.990271378996892832e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.750947130210423502e-02 -5.733978939406615405e-01 0.000000000000000000e+00 4.780871132988854661e+05 3.136998408219334067e+00 5.753627504792012681e-01 3.712361158698535224e+00 6.166364864538546181e-02 1.080384749175731400e+02
-2.871574835259998217e+06 -5.518316939686196747e+03 9.286087387018549634e+03 0.000000000000000000e+00 -8.104113259207395004e+00 -7.402241273123827625e+00 0.000000000000000000e+00 -1.441677695331208175e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.081966710209844307e-01 1.181229991734074475e-01 0.000000000000000000e+00 1.429897139928790042e+06 3.193768290880937055e+00 1.601860248390724883e-01 3.353954315720009571e+00 6.149700362460289171e-02 1.367113503756107821e+04
-1.944662561464397470e+06 -8.134881337280864500e+03 -1.494162410340618408e+03 0.000000000000000000e+00 4.411830002455234379e+00 1.002078762010423496e+01 0.000000000000000000e+00 -1.036897514935066225e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.219660529185727649e-02 -1.114646773933200968e-01 0.000000000000000000e+00 9.077650465293312445e+05 3.164367415657814764e+00 1.276432215835530126e-01 3.292010637241367554e+00 6.135422935097651492e-02 2.765902484589472806e+03
-2.657439934009539429e+06 -8.091854860198780443e+03 -1.100998370171189435e+03 0.000000000000000000e+00 7.510512587842399945e+00 -7.985967897794687076e+00 0.000000000000000000e+00 -1.526460198361354880e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.096959047301424628e-01 2.533529808827963969e-01 0.000000000000000000e+00 1.130979735648184549e+06 3.179038681855218318e+00 3.288770368736491645e-01 3.507915718728867649e+00 6.122793096065213408e-02 1.478344142998071402e+04
-2.817145238970913924e+06 -7.721797320196345026e+03 2.050741005507217324e+03 0.000000000000000000e+00 4.053181762231782059e+00 -1.019197422718861645e+01 0.000000000000000000e+00 -1.287493585838331142e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.677764576039979638e-02 1.127564421801452998e-01 0.000000000000000000e+00 1.529651653132582549e+06 3.186255799674056366e+00 1.186027422988267382e-01 3.304858541972883312e+00 6.107075918515231239e-02 9.844821802061562266e+03
